Date,Player ID,Player Surname,Player Forename,Team,Team Id,Opposition,Opposition id,Venue, Position Id ,Appearances,Time Played,Starts,Substitute On,Substitute Off,Goals,First Goal,Winning Goal,Shots On Target inc goals,Shots Off Target inc woodwork,Blocked Shots,Penalties Taken,Penalty Goals,Penalties Saved,Penalties Off Target,Penalties Not Scored,Direct Free-kick Goals,Direct Free-kick On Target,Direct Free-kick Off Target,Blocked Direct Free-kick,Goals from Inside Box,Shots On from Inside Box,Shots Off from Inside Box,Blocked Shots from Inside Box,Goals from Outside Box,Shots On Target Outside Box,Shots Off Target Outside Box,Blocked Shots Outside Box,Headed Goals,Headed Shots On Target,Headed Shots Off Target,Headed Blocked Shots,Left Foot Goals,Left Foot Shots On Target,Left Foot Shots Off Target,Left Foot Blocked Shots,Right Foot Goals,Right Foot Shots On Target,Right Foot Shots Off Target,Right Foot Blocked Shots,Other Goals,Other Shots On Target,Other Shots Off Target,Other Blocked Shots,Shots Cleared off Line,Shots Cleared off Line Inside Area,Shots Cleared off Line Outside Area,Goals Open Play,Goals from Corners,Goals from Throws,Goals from Direct Free Kick,Goals from Set Play,Goals from penalties,Attempts Open Play on target,Attempts from Corners on target,Attempts from Throws on target,Attempts from Direct Free Kick on target,Attempts from Set Play on target,Attempts from Penalties on target,Attempts Open Play off target,Attempts from Corners off target,Attempts from Throws off target,Attempts from Direct Free Kick off target,Attempts from Set Play off target,Attempts from Penalties off target,Goals as a substitute,Total Successful Passes All,Total Unsuccessful Passes All,Assists,Key Passes,Total Successful Passes Excl Crosses Corners,Total Unsuccessful Passes Excl Crosses Corners,Successful Passes Own Half,Unsuccessful Passes Own Half,Successful Passes Opposition Half,Unsuccessful Passes Opposition Half,Successful Passes Defensive third,Unsuccessful Passes Defensive third,Successful Passes Middle third,Unsuccessful Passes Middle third,Successful Passes Final third,Unsuccessful Passes Final third,Successful Short Passes,Unsuccessful Short Passes,Successful Long Passes,Unsuccessful Long Passes,Successful Flick-Ons,Unsuccessful Flick-Ons,Successful Crosses Corners,Unsuccessful Crosses Corners,Corners Taken incl short corners,Corners Conceded,Successful Corners into Box,Unsuccessful Corners into Box,Short Corners,Throw Ins to Own Player,Throw Ins to Opposition Player,Successful Dribbles,Unsuccessful Dribbles,Successful Crosses Corners Left,Unsuccessful Crosses Corners Left,Successful Crosses Left,Unsuccessful Crosses Left,Successful Corners Left,Unsuccessful Corners Left,Successful Crosses Corners Right,Unsuccessful Crosses Corners Right,Successful Crosses Right,Unsuccessful Crosses Right,Successful Corners Right,Unsuccessful Corners Right,Successful Long Balls,Unsuccessful Long Balls,Successful Lay-Offs,Unsuccessful Lay-Offs,Through Ball,Successful Crosses Corners in the air,Unsuccessful Crosses Corners in the air,Successful crosses in the air,Unsuccessful crosses in the air,Successful open play crosses,Unsuccessful open play crosses,Touches,Goal Assist Corner,Goal Assist Free Kick,Goal Assist Throw In,Goal Assist Goal Kick,Goal Assist Set Piece,Key Corner,Key Free Kick,Key Throw In,Key Goal Kick,Key Set Pieces,Duels won,Duels lost,Aerial Duels won,Aerial Duels lost,Ground Duels won,Ground Duels lost,Tackles Won,Tackles Lost,Last Man Tackle,Total Clearances,Headed Clearances,Other Clearances,Clearances Off the Line,Blocks,Interceptions,Recoveries,Total Fouls Conceded,Fouls Conceded exc handballs pens,Total Fouls Won,Fouls Won in Danger Area inc pens,Fouls Won not in danger area,Foul Won Penalty,Handballs Conceded,Penalties Conceded,Offsides,Yellow Cards,Red Cards,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves from Penalty,Catches,Punches,Drops,Crosses not Claimed,GK Distribution,GK Successful Distribution,GK Unsuccessful Distribution,Clean Sheets,Team Clean sheet,Error leading to Goal,Error leading to Attempt,Challenge Lost,Shots On Conceded,Shots On Conceded Inside Box,Shots On Conceded Outside Box,Team Formation,Position in Formation,Turnovers,Dispossessed,Big Chances,Big Chances Faced,Pass Forward,Pass Backward,Pass Left,Pass Right,Unsuccessful Ball Touch,Successful Ball Touch,Take-Ons Overrun,CompId,SeasId,Touches open play final third,Touches open play opp box,Touches open play opp six yards
2011-10-30,17500,Adebayor,Emmanuel,Tottenham Hotspur,6,Queens Park Rangers,52,Home,6,1,90,1,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,22,13,0,1,21,13,1,1,20,12,0,0,9,6,12,7,21,13,0,0,1,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,1,0,1,0,54,0,0,0,0,0,0,0,0,0,0,9,12,6,6,3,6,0,1,0,2,1,1,0,0,0,2,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,9,0,4,2,0,12,7,10,6,0,3,0,8,2011,28,9,1
2011-11-26,17500,Adebayor,Emmanuel,Tottenham Hotspur,6,West Bromwich Albion,35,Away,6,1,90,1,0,0,2,0,0,9,1,0,1,0,1,0,1,0,0,0,0,2,7,1,0,0,2,0,0,0,1,0,0,0,0,0,0,2,8,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,1,0,0,0,1,1,0,0,0,0,0,0,48,5,1,3,48,5,10,1,38,4,2,0,25,3,21,2,45,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,3,15,0,3,3,12,1,0,0,0,0,0,0,0,1,5,3,3,2,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,10,0,6,4,0,9,13,19,12,6,0,0,8,2011,42,8,1
2011-09-18,17500,Adebayor,Emmanuel,Tottenham Hotspur,6,Liverpool,14,Home,6,1,90,1,0,0,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,65,8,0,4,64,7,19,0,45,7,4,0,42,0,18,7,63,6,1,1,2,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,13,0,0,1,1,1,1,1,1,87,0,0,0,0,0,0,0,0,0,0,5,7,3,1,2,6,0,0,0,0,0,0,0,0,0,6,4,2,1,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,4,3,0,15,29,16,13,4,0,0,8,2011,39,6,1
2011-09-24,17500,Adebayor,Emmanuel,Tottenham Hotspur,6,Wigan Athletic,111,Away,6,1,90,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,33,4,1,2,33,3,5,1,28,2,0,0,19,1,14,2,33,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,0,1,0,1,0,1,0,1,63,0,0,0,0,0,0,0,0,0,0,5,13,2,1,3,12,1,1,0,0,0,0,0,0,2,8,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,9,0,8,1,0,3,17,9,8,7,1,1,8,2011,35,6,0
2011-12-11,17500,Adebayor,Emmanuel,Tottenham Hotspur,6,Stoke City,110,Away,6,1,90,1,0,0,1,0,0,3,1,0,1,1,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,22,8,0,1,22,7,7,2,15,5,2,1,14,3,6,3,18,6,4,1,0,2,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,1,0,1,0,1,45,0,0,0,0,0,0,0,0,0,0,2,5,1,2,1,3,0,0,0,4,3,1,0,0,0,4,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,1,0,6,4,13,7,4,0,0,8,2011,19,6,0
2011-09-10,17500,Adebayor,Emmanuel,Tottenham Hotspur,6,Wolverhampton Wanderers,39,Away,6,1,90,1,0,0,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,39,6,0,2,39,6,15,0,24,6,1,0,25,1,13,5,38,5,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,3,9,1,2,2,7,0,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,5,1,0,9,19,13,4,5,0,0,8,2011,30,9,1
2011-12-22,17500,Adebayor,Emmanuel,Tottenham Hotspur,6,Chelsea,8,Home,6,1,90,1,0,0,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,14,7,0,0,14,4,4,0,10,4,1,0,10,2,3,2,14,4,0,0,0,1,0,3,0,1,0,0,0,2,0,1,1,0,1,0,1,0,0,0,2,0,2,0,0,0,0,2,1,0,0,3,0,3,0,3,47,0,0,0,0,0,0,0,0,0,0,3,11,2,0,1,11,0,0,0,0,0,0,0,1,0,1,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,6,2,0,2,8,5,6,8,2,0,8,2011,31,9,0
2011-10-16,17500,Adebayor,Emmanuel,Tottenham Hotspur,6,Newcastle United,4,Away,6,1,89,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,11,1,2,20,11,4,1,16,10,1,0,12,6,7,5,20,11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,3,5,1,1,2,4,0,0,0,1,1,0,0,0,0,3,1,0,2,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,3,0,0,6,11,7,7,4,2,0,8,2011,22,6,0
2011-10-23,17500,Adebayor,Emmanuel,Tottenham Hotspur,6,Blackburn Rovers,5,Away,6,1,90,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,21,5,0,0,21,4,4,0,17,4,0,0,14,1,7,3,19,4,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,35,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,4,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,3,1,0,7,9,8,2,2,0,0,8,2011,13,3,0
2012-03-10,17500,Adebayor,Emmanuel,Tottenham Hotspur,6,Everton,11,Away,6,1,55,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,1,17,4,10,0,7,4,2,0,9,0,6,4,17,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,3,2,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,2,0,0,1,9,6,5,4,0,0,8,2011,11,0,0
2012-03-04,17500,Adebayor,Emmanuel,Tottenham Hotspur,6,Manchester United,1,Home,6,1,90,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,5,0,1,23,5,3,0,20,5,0,0,11,1,12,4,22,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,4,14,1,2,3,12,1,0,0,0,0,0,0,0,4,6,6,4,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,10,0,4,0,0,1,11,13,3,3,1,1,8,2011,29,7,1
2012-01-31,17500,Adebayor,Emmanuel,Tottenham Hotspur,6,Wigan Athletic,111,Home,6,1,79,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,23,7,0,1,23,7,7,0,16,7,0,0,10,3,13,4,22,7,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,3,3,2,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,1,1,0,2,16,8,4,1,0,0,8,2011,21,7,0
2012-02-11,17500,Adebayor,Emmanuel,Tottenham Hotspur,6,Newcastle United,4,Home,6,1,90,1,0,0,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,58,4,4,2,57,4,14,1,43,3,2,0,28,3,27,1,55,4,2,0,2,2,1,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,0,0,1,0,1,0,1,0,86,0,0,0,0,0,0,1,0,0,1,6,10,3,0,3,10,0,0,0,1,1,0,0,0,0,2,2,2,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,10,0,2,2,0,6,22,24,10,5,3,1,8,2011,46,12,0
2012-04-24,27450,Agbonlahor,Gabriel,Aston Villa,7,Bolton Wanderers,30,Home,6,1,19,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,5,0,1,3,4,2,0,1,4,0,0,2,0,1,4,3,4,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,2,0,3,3,1,1,0,8,2011,7,1,0
2011-12-21,27450,Agbonlahor,Gabriel,Aston Villa,7,Arsenal,3,Home,6,1,90,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,16,0,1,6,14,2,3,4,11,0,0,2,4,4,10,6,14,0,0,0,5,0,2,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,31,0,0,0,0,0,0,0,0,0,0,5,11,3,8,2,3,0,1,0,0,0,0,0,0,0,2,2,1,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,1,1,0,10,1,6,5,2,2,0,8,2011,19,3,2
2011-10-01,27450,Agbonlahor,Gabriel,Aston Villa,7,Wigan Athletic,111,Home,6,1,86,1,0,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,18,8,1,2,17,5,5,1,12,4,0,0,10,1,7,4,17,5,0,0,0,1,1,3,0,0,0,0,0,0,0,2,1,1,2,1,2,0,0,0,1,0,1,0,0,0,0,1,0,0,1,2,1,2,1,3,43,0,0,0,0,0,0,0,0,0,0,5,8,1,3,4,5,1,0,0,1,0,1,0,0,1,5,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,2,0,0,1,8,10,7,3,2,0,8,2011,27,4,0
2011-09-25,27450,Agbonlahor,Gabriel,Aston Villa,7,Queens Park Rangers,52,Away,6,1,90,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,0,1,18,7,3,2,15,5,1,0,7,3,10,4,18,5,0,2,1,4,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,40,0,0,0,0,0,0,0,0,0,0,7,12,3,8,4,4,1,0,0,0,0,0,0,0,1,8,3,3,2,2,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,1,0,0,9,6,8,4,5,2,0,8,2011,19,3,0
2012-03-24,27450,Agbonlahor,Gabriel,Aston Villa,7,Arsenal,3,Away,6,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,12,5,0,3,12,2,0,0,5,3,7,2,11,4,1,1,0,1,0,1,0,0,0,0,0,0,0,1,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3,1,0,0,1,0,1,0,1,24,0,0,0,0,0,0,0,0,0,0,1,8,0,3,1,5,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0,3,3,8,4,0,1,2,8,2011,12,1,0
2011-12-31,27450,Agbonlahor,Gabriel,Aston Villa,7,Chelsea,8,Away,6,1,90,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,14,11,0,0,14,10,4,3,10,7,0,0,8,7,6,3,14,7,0,3,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,1,0,1,0,1,35,0,0,0,0,0,0,0,0,0,0,7,2,2,2,5,0,1,0,0,0,0,0,0,0,0,4,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,2,0,6,5,10,4,3,0,0,8,2011,18,4,0
2011-08-27,27450,Agbonlahor,Gabriel,Aston Villa,7,Wolverhampton Wanderers,39,Home,6,1,90,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,21,12,0,3,19,7,4,1,15,6,3,1,7,4,9,2,18,5,1,2,1,0,2,5,0,0,0,0,0,0,0,1,4,2,5,2,5,0,0,0,0,0,0,0,0,0,2,0,0,0,1,5,1,5,2,5,48,0,0,0,0,0,0,0,0,0,0,5,7,1,1,4,6,1,0,0,0,0,0,0,0,0,5,1,1,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,1,0,0,9,11,12,1,3,2,1,8,2011,29,5,0
2012-01-14,27450,Agbonlahor,Gabriel,Aston Villa,7,Everton,11,Home,6,1,90,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,26,7,0,0,24,4,7,2,17,2,1,0,14,4,9,0,24,4,0,0,0,0,2,3,0,0,0,0,0,0,0,3,1,2,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,3,45,0,0,0,0,0,0,0,0,0,0,8,7,2,2,6,5,1,0,0,0,0,0,0,0,0,5,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,2,0,0,4,11,15,3,2,1,0,8,2011,20,3,0
2011-12-10,27450,Agbonlahor,Gabriel,Aston Villa,7,Bolton Wanderers,30,Away,6,1,90,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,1,1,12,3,2,2,10,1,0,1,5,2,7,0,11,3,1,0,0,1,1,2,0,0,0,0,0,1,0,0,2,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,2,28,0,0,0,0,0,0,0,0,0,0,1,7,0,3,1,4,0,0,0,1,1,0,0,0,0,3,2,2,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,4,4,7,3,3,2,0,8,2011,16,2,0
2011-10-29,27450,Agbonlahor,Gabriel,Aston Villa,7,Sunderland,56,Away,6,1,90,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,7,0,1,20,3,4,2,16,1,3,1,4,1,13,1,16,3,4,0,0,0,0,4,0,0,0,0,0,0,0,3,2,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,3,0,4,39,0,0,0,0,0,0,0,0,0,0,9,8,0,1,9,7,3,0,0,0,0,0,0,0,1,7,3,3,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,11,0,1,0,0,5,4,13,5,0,0,0,8,2011,21,2,0
2012-05-13,27450,Agbonlahor,Gabriel,Aston Villa,7,Norwich City,45,Away,6,1,90,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,9,0,0,18,7,1,0,17,7,0,0,12,3,6,4,18,7,0,0,0,2,0,2,0,0,0,0,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,2,36,0,0,0,0,0,0,0,0,0,0,3,6,1,1,2,5,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,2,0,0,4,10,9,4,1,2,0,8,2011,22,1,0
2011-11-05,27450,Agbonlahor,Gabriel,Aston Villa,7,Norwich City,45,Home,6,1,90,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,8,2,2,22,5,5,1,17,4,2,0,13,2,7,3,19,4,3,1,1,2,2,3,0,0,0,0,0,0,0,4,1,1,3,1,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,2,3,45,0,0,0,0,0,0,0,0,0,0,8,10,1,3,7,7,0,0,0,0,0,0,0,0,1,5,3,3,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,9,0,2,1,0,4,11,13,4,2,1,1,8,2011,28,7,0
2011-11-27,27450,Agbonlahor,Gabriel,Aston Villa,7,Swansea City,80,Away,6,1,90,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,30,9,0,1,29,6,12,1,17,5,3,0,17,2,9,4,28,5,1,1,2,1,1,3,0,0,0,0,0,0,0,2,1,1,3,1,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,2,1,3,50,0,0,0,0,0,0,0,0,0,0,3,4,0,1,3,3,0,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,2,0,0,5,14,20,0,0,0,0,8,2011,25,4,0
