2011-09-10,20208,Adam,Charlie,Liverpool,14,Stoke City,110,Away,4,1,90,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,53,24,0,0,51,16,15,0,36,16,4,0,27,5,20,11,47,13,4,3,1,0,2,8,7,0,1,4,1,0,0,2,0,2,5,1,2,1,3,0,2,0,1,0,1,1,1,2,0,0,2,7,1,3,1,3,88,0,0,0,0,0,0,0,0,0,0,9,6,1,2,8,4,2,0,0,0,0,0,0,0,1,8,3,3,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,8,0,0,0,0,37,4,20,16,3,0,0,8,2011,14,1,0
2011-10-15,20208,Adam,Charlie,Liverpool,14,Manchester United,1,Home,4,1,90,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,11,0,0,31,6,14,0,17,6,8,0,17,2,6,4,28,2,3,4,0,0,0,5,3,0,0,2,1,0,0,1,0,0,2,0,1,0,1,0,3,0,2,0,1,0,1,1,0,0,0,4,0,2,0,3,56,0,0,0,0,0,0,0,0,0,0,9,2,1,0,8,2,3,1,0,1,0,1,0,0,4,17,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,8,0,1,0,0,8,10,9,15,1,1,0,8,2011,11,0,1
2011-08-20,20208,Adam,Charlie,Liverpool,14,Arsenal,3,Away,4,1,90,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,52,14,0,3,50,12,26,0,24,12,9,0,27,2,14,10,48,8,2,4,0,0,2,2,2,0,2,0,0,0,1,1,0,0,1,0,1,0,0,2,1,0,1,2,0,0,0,1,0,2,2,2,0,2,0,2,86,0,0,0,0,0,0,0,0,0,0,9,3,1,0,8,3,5,0,0,1,0,1,0,1,2,19,1,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,8,0,2,0,0,20,5,18,23,0,2,0,8,2011,14,0,0
2011-12-21,20208,Adam,Charlie,Liverpool,14,Wigan Athletic,111,Away,4,1,90,1,0,0,0,0,0,2,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,43,20,0,2,43,12,17,2,26,10,9,2,16,1,18,9,38,9,5,3,0,0,0,8,7,0,0,6,0,0,0,1,1,0,2,0,1,0,1,0,6,0,1,0,5,0,1,1,0,0,0,8,0,2,0,2,84,0,0,0,0,0,1,1,0,0,2,11,7,2,1,9,6,3,3,0,2,0,2,0,2,2,9,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,8,0,2,1,0,20,9,14,20,0,2,0,8,2011,16,0,0
2011-12-10,20208,Adam,Charlie,Liverpool,14,Queens Park Rangers,52,Home,4,1,90,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,24,1,2,58,14,32,1,26,13,13,0,31,5,14,9,52,12,6,2,0,0,1,10,8,1,0,7,1,1,0,1,2,1,5,1,3,0,2,0,5,0,0,0,5,1,1,2,0,0,1,10,1,3,1,3,102,1,0,0,0,1,0,0,0,0,0,9,11,6,2,3,9,1,0,0,3,2,1,0,1,1,19,3,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,8,0,4,0,0,29,14,26,14,1,3,0,8,2011,17,0,0
2012-02-11,20208,Adam,Charlie,Liverpool,14,Manchester United,1,Away,4,1,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,1,9,4,5,0,4,4,2,0,7,2,0,2,8,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,7,0,3,0,4,0,3,0,0,0,0,0,0,0,1,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,0,0,0,0,4,2,3,5,0,0,0,8,2011,1,0,0
2011-09-24,20208,Adam,Charlie,Liverpool,14,Wolverhampton Wanderers,39,Home,4,1,90,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29,11,0,1,27,8,12,3,15,5,5,2,11,2,11,4,23,5,4,3,0,0,2,3,4,0,1,3,0,0,0,0,1,1,1,1,0,0,1,1,2,0,0,1,2,0,1,0,0,1,2,3,1,0,1,0,50,0,0,0,0,0,0,0,0,0,0,5,7,3,1,2,6,0,0,0,4,3,1,0,1,0,9,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,8,0,0,0,0,16,4,8,12,2,0,1,8,2011,8,1,0
2012-03-03,20208,Adam,Charlie,Liverpool,14,Arsenal,3,Home,4,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,27,0,3,45,17,27,0,18,17,8,0,26,7,11,10,41,11,4,6,0,0,4,10,8,0,1,6,0,0,0,2,1,3,3,2,2,1,1,0,7,0,2,0,5,1,1,2,0,0,2,10,1,4,2,4,84,0,0,0,0,0,1,0,0,0,1,6,6,0,1,6,5,1,2,0,0,0,0,0,0,0,14,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,1,0,0,23,11,23,19,1,0,0,8,2011,16,0,0
2011-09-18,20208,Adam,Charlie,Liverpool,14,Tottenham Hotspur,6,Away,4,1,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,7,6,4,0,3,6,3,0,3,2,1,4,7,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,2,6,1,0,1,6,1,0,0,0,0,0,0,1,0,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,8,0,3,0,0,6,0,3,4,0,2,0,8,2011,2,0,0
2011-10-29,20208,Adam,Charlie,Liverpool,14,West Bromwich Albion,35,Away,4,1,90,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,48,15,0,3,45,11,27,4,18,7,13,0,21,4,11,7,41,9,4,2,0,0,3,4,5,0,1,3,0,0,0,0,0,2,0,1,0,1,0,0,4,0,1,0,3,0,0,7,0,1,2,4,1,1,1,1,76,0,0,0,0,0,2,0,0,0,2,2,4,1,1,1,3,0,1,0,1,0,1,0,2,2,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,1,1,0,24,14,10,15,0,1,0,8,2011,13,0,0
